deviation,ICANTEN_ID,ICSCHEME_ID,ECHLOC_ID,ELMTYPE_ID,ITB_ID,ITBTYPE_ID,PHASE_ID,DIVNAME_ID,LIMMAT_ID,DIVMAT_ID,WALMAT_ID,CONFIG_ID,AUXHEAT_ID,ITER_questionable,ind,TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,OLTIME,LHTIME,TPI,ISEQ,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,PELLET,FUELRATE,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,AAREA,KAPPA,KAPPAA,KAREA,DELTA,DELTAU,DELTAL,INDENT,AREA,VOL,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,EVAP,DALFMP,DALFDV,IGRADB,BT,IEML,PREMAG,IP,VSURF,Q95,SH95,BEILI2,BEIMHD,BEPMHD,BETMHD,BEPDIA,BMHDMDIA,TAUCR,FBS,RHOQ2,RHOINV,NEL,NELFORM,DNELDT,NEV,NE0,NE0TSC,ZEFF,ZEFFNEO,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,COCTR,PNBI,PFLOSS,ECHFREQ,ECHMODE,ECHLOC,PECRHC,PECRH,ICFREQ,ICSCHEME,ICANTEN,PICRHC,PICRH,PALPHA,DWDIA,DWDIAPAR,DWMHD,DWHC,TEV,TE0,TE0TSC,TIV,TI0,TICX0,WDIA,WMHD,WKIN,WEKIN,WIKIN,WROT,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUMHD,TAUTH1,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT,TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,OMGAIMP0,OMGAIMPH,OMGAM0,OMGAMH,SPIN,TORQ,TORQBM,TORQIN,VTOR0,VTORV,VTORIMP,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,IAE2004S,IAE2004I,DB3DONLY,HMWS2005,OJK2006,SELDB3,SELDB3X,SELDB4,STDDB4V5,NEGW,NEL/NEGW,NUSTAREAV,QCYL,NUSTARECYL,RHOSTAR,BETATHT,TI0/TE0,BETAN,EPS
baseline,1,1,1,2,1,1,4,3,1,3,2,2,2,1,1266,ASDEX,1,DV-II-C,19940125,19900605,32047,1.345,1345,1.343,1.347,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.2,1.24,6,BT3,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.677,1.759,0.3895,0.3894424564,1.003,1.00270047,1.003,0.0,0.0,0.0,0.0,0.4779,5.037,0.1931,,CSS,CC,NONE,BOROB,,,1,2.366,0.0,,0.4211,0.01456,2.964,,2.018,1.45,1.45,0.01161,1.198,0.3403,121.739258,,,0.39229769,3.8449999999999998,0,8.826e19,3.642e19,4.636e19,4.199e19,0.0,,566000.0,6132.0,53000.0,2.715e6,404020,0.0,0,1.0,2.711e6,552800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,600000.0,515500.0,500000.0,1,1208.0,2105.0,2152.0,,,,167900.0,203300.0,59340.0,47740.0,,,,,42040.0,0.4967,0,0,0.0,0,0.0,0.07927,0.09165,0.03638,0.08374,178600.0,136600.0,2.184e6,1.631,0.08179,0.08374,0.7407,0.7407,1.815,1.554,0.9156,1.194,1.268,1.289,1.314,1.288,1.319,1.185,,,,,,,,,,,NONE,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.88379012,0.43505804,,2.54908458,0.28851414,0.0054479,0.00404843,,2.5407923937,0.23225998807394158
baseline,1,1,1,2,1,1,4,3,1,3,2,2,2,0,1267,ASDEX,1,DV-II-C,19940125,19900605,32047,1.39,1390,1.388,1.392,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.2,1.24,7,BT3,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.685,1.769,0.3907,0.3906361179,0.9998,0.9994699,0.9994,0.0,0.0,0.0,0.0,0.4793,5.074,0.1844,,CSS,CC,NONE,BOROB,,,1,2.363,0.0,,0.4183,0.000857,2.996,,2.09,1.521,1.521,0.01204,1.32,0.2897,2064.33735,,,0.39088957,4.2669999999999995,0,1.022e20,3.986e19,5.191e19,4.684e19,1.983,,685500.0,358.5,53000.0,2.705e6,404020,0.0,0,1.0,2.702e6,585900.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,240800.0,0.0,1,1384.0,2545.0,2139.0,,,,183400.0,211300.0,126100.0,56310.0,,,,,39120.0,0.5096,0,0,0.0,0,0.0,0.06784,0.07816,0.05958,0.07253,192600.0,153500.0,2.702e6,2.116,0.07128,0.07253,0.7407,0.7407,1.743,1.56,0.9284,1.186,1.25,1.26,1.287,1.281,1.311,1.182,,,,,,,,,,,NONE,0,0,1110111111,1010111111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.87255652,0.48902276,0.28715266,2.5582673,0.24730007,0.00582074,0.0045258,,2.6573316194,0.2318694362017804
baseline,1,1,1,2,1,1,6,3,1,3,2,2,2,1,1272,ASDEX,1,DV-II-C,19940125,19900605,32048,1.253,1253,1.251,1.255,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.238,5,BT3,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.672,1.729,0.3805,0.3805138484,1.026,1.02607142,1.026,0.0,0.0,0.0,0.0,0.4667,4.903,0.2073,,CSS,CC,NONE,BOROB,,,1,2.18,0.0,,0.4246,0.4017,2.529,,1.474,0.926,0.926,0.008872,0.6746,0.3327,4.43596543,,,0.43831873,2.811,0,8.919e19,2.513e19,3.713e19,,0.0,,439100.0,170600.0,53000.0,2.785e6,404020,0.0,0,1.0,2.775e6,724300.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,800000.0,921600.0,800000.0,1,,,,,,,95810.0,131500.0,,,,,,,48330.0,0.4763,0,0,0.0,0,0.0,0.04463,0.06126,,0.04312,109600.0,61280.0,2.146e6,1.421,0.05109,0.04312,0.7407,0.7407,1.17,0.8072,0.4559,0.6105,0.6741,0.6875,0.7142,0.689,0.6999,0.6384,,,,,,,,,,,NONE,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.93344675,0.30114198,,2.2814448,,,0.002198,,1.7332160339,0.22757177033492823
baseline,1,1,1,2,1,1,4,3,1,3,2,2,2,1,1274,ASDEX,1,DV-II-C,19940125,19900605,32048,1.38,1380,1.378,1.382,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.238,7,BT3,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.677,1.76,0.3903,0.3902389612,1.001,1.00068375,1.001,0.0,0.0,0.0,0.0,0.4789,5.046,0.1927,,CSS,CC,NONE,BOROB,,,1,2.181,0.0,,0.4193,0.01082,2.766,,2.066,1.515,1.515,0.01415,1.264,0.3323,163.118938,,,0.42286414,4.024,0,1.276e20,3.804e19,4.928e19,,0.0,,723000.0,4538.0,53000.0,2.75e6,404020,0.0,0,1.0,2.746e6,556000.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,387500.0,0.0,1,,,,,,,175600.0,210500.0,,,,,,,41840.0,0.5,0,0,0.0,0,0.0,0.06382,0.0765,,0.06572,186100.0,144200.0,2.751e6,2.195,0.06764,0.06572,0.7407,0.7407,1.712,1.499,0.8984,1.131,1.214,1.211,1.246,1.239,1.26,1.156,,,,,,,,,,,NONE,0,0,1110111111,1010111111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.87642368,0.45913867,,2.36482573,,,0.00501885,,2.8726703661,0.232737030411449
baseline,1,1,1,2,1,1,4,3,1,3,2,2,2,1,1280,ASDEX,1,DV-II-C,19940125,19900605,32050,1.38,1380,1.378,1.382,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.198,1.329,6,BT3,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.674,1.755,0.389,0.3890755769,1.003,1.00338658,1.004,0.0,0.0,0.0,0.0,0.477,5.018,0.1966,,CSS,CC,NONE,BOROB,,,1,2.803,0.0,,0.4208,0.01175,3.511,,2.005,1.399,1.399,0.007976,1.105,0.3841,150.475931,,,0.33115857,3.318,0,1.251e20,3.181e19,3.967e19,3.681e19,0.0,,495900.0,4942.0,53000.0,2.718e6,404020,0.0,0,1.0,2.712e6,600000.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,560000.0,561900.0,400000.0,1,1168.0,2042.0,2140.0,,,,154400.0,195500.0,49740.0,39430.0,,,,,46900.0,0.4865,0,0,0.0,0,0.0,0.07155,0.08434,0.0299,0.07224,167100.0,120200.0,2.264e6,1.664,0.07381,0.07224,0.7407,0.7407,1.641,1.441,0.7807,1.086,1.141,1.185,1.199,1.171,1.213,1.049,,,,,,,,,,,NONE,0,100,1111111111,1011011111,1,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.88482683,0.37498863,,3.01970141,0.31510964,0.00452758,0.00254928,,2.0667222414,0.23237753882915174
baseline,1,1,1,2,1,1,4,3,1,3,2,2,2,0,1281,ASDEX,1,DV-II-C,19940125,19900605,32050,1.459,1459,1.457,1.461,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.198,1.329,7,BT3,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.675,1.76,0.3904,0.3903915372,0.9998,0.99975347,0.9999,0.0,0.0,0.0,0.0,0.4787,5.039,0.1945,,CSS,CC,NONE,BOROB,,,1,2.803,0.0,,0.41819999999999996,0.1362,3.576,,2.091,1.484,1.484,0.008355,1.248,0.3266,12.9090848,,,0.32799935,3.858,0,1.172e19,3.398e19,5.111e19,5.083e19,1.396,,575600.0,56970.0,53000.0,2.699e6,404020,0.0,0,1.0,2.695e6,552700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,-57490.0,0.0,1,1266.0,2178.0,1952.0,,,,172200.0,204900.0,109700.0,46270.0,,,,,42260.0,0.4962,0,0,0.0,0,0.0,0.06255,0.07443,0.04988,0.064,183000.0,140700.0,2.752e6,2.199,0.0665,0.064,0.7407,0.7407,1.614,1.484,0.819,1.109,1.152,1.183,1.198,1.189,1.233,1.07,,,,,,,,,,,NONE,0,100,1111111111,1011111111,1,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.87344132,0.44170111,0.25682633,3.04878656,0.31369936,0.00469679,0.0029704,,2.1862273974,0.23307462686567165
baseline,1,1,1,2,1,1,4,3,1,3,2,2,2,1,1293,ASDEX,1,DV-II-C,19940125,19900605,32053,1.31,1310,1.308,1.312,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.198,1.229,5,BT3,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.683,1.747,0.3832,0.383206865,1.019,1.01903327,1.019,0.0,0.0,0.0,0.0,0.4701,4.971,0.1939,,CSS,CC,NONE,BOROB,,,1,2.179,0.0,,0.4211,0.2727,2.578,,1.628,1.079,1.079,0.01031,0.8366,0.3319,6.52315865,,,0.43465033,2.984,0,1.203e20,2.45e19,4.153e19,3.959e19,0.0,,499600.0,114800.0,53000.0,2.746e6,404020,0.0,0,1.0,2.738e6,765500.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,700000.0,956900.0,800000.0,1,1056.0,1802.0,1758.0,,,,117700.0,151800.0,37670.0,37070.0,,,,,49240.0,0.4808,0,0,0.0,0,0.0,0.05467,0.07395,0.02852,0.06223,131400.0,82190.0,2.086e6,1.321,0.063,0.06223,0.7407,0.7407,1.415,1.079,0.6214,0.8246,0.9056,0.9245,0.9564,0.9226,0.9362,0.8539,,,,,,,,,,,NONE,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.91278643,0.32691108,,2.30069995,0.27336144,0.00562169,0.00291011,,2.044354255,0.22768865121806298
baseline,1,1,1,2,1,1,6,3,1,3,2,2,2,1,1300,ASDEX,1,DV-II-C,19940125,19900605,32054,1.27,1270,1.268,1.272,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.198,1.25,5,BT3,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.682,1.743,0.382,0.3819922895,1.022,1.02195549,1.022,0.0,0.0,0.0,0.0,0.4685,4.95,0.1962,,CSS,CC,NONE,BOROB,,,1,2.178,0.0,,0.4235,0.2939,2.543,,1.564,1.017,1.017,0.009831,0.7568,0.3524,6.08350041,,,0.4385015,2.874,0,8.221e19,2.633e19,3.615e19,3.708e19,0.0,,453600.0,124500.0,53000.0,2.771e6,404020,0.0,0,1.0,2.762e6,703800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,600000.0,986500.0,800000.0,1,958.2,1765.0,1731.0,,,,107600.0,144600.0,33440.0,30630.0,,,,,49160.0,0.4773,0,0,0.0,0,0.0,0.04704,0.06927,0.02307,0.04996,121600.0,72400.0,2.153e6,1.4489999999999998,0.05646,0.04996,0.7407,0.7407,1.287,0.9347,0.5304,0.707,0.7798,0.7944,0.8254,0.7981,0.8099,0.7395,,,,,,,,,,,NONE,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.92383565,0.3110943,,2.28049393,0.31713324,0.00537433,0.00257593,,1.9313701714,0.22711058263971465
baseline,1,1,1,2,1,1,6,3,1,3,2,2,2,1,1307,ASDEX,1,DV-II-C,19940125,19900605,32055,1.288,1288,1.286,1.29,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.198,1.274,5,BT4,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.677,1.735,0.3808,0.3806586312,1.025,1.02423584,1.024,0.0,0.0,0.0,0.0,0.4666,4.917,0.2021,,CSS,CC,NONE,BOROB,,,1,2.803,0.0,,0.46259999999999996,0.3079,2.979,,1.506,0.9225,0.9225,0.006402,0.6938,0.317,6.32415817,,,0.37230208,2.8009999999999997,0,1.094e20,2.583e19,3.585e19,3.173e19,0.0,,550700.0,142400.0,53000.0,2.778e6,404020,0.0,0,1.0,2.769e6,758200.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,1.0e6,1.002e6,1.1e6,1,1020.0,1949.0,1845.0,,,,117300.0,156000.0,35150.0,25530.0,,,,,51860.0,0.4757,0,0,0.0,0,0.0,0.06137,0.08612,0.03235,0.0739,132200.0,80300.0,1.845e6,1.087,0.07164,0.0739,0.7407,0.7407,1.341,1.036,0.5478,0.8005,0.8494,0.8948,0.9141,0.8712,0.9064,0.7824,,,,,,,,,,,NONE,0,0,1110101111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,1.01621303,0.27563118,,2.68599093,0.32121339,0.00432213,0.00173593,,1.4771686392,0.22707215265354802
baseline,1,1,1,2,1,1,6,3,1,3,2,2,2,1,1314,ASDEX,1,DV-II-C,19940125,19900605,32056,1.32,1320,1.318,1.322,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.198,1.233,5,BT4,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.677,1.739,0.3823,0.3822608778,1.021,1.0207878,1.021,0.0,0.0,0.0,0.0,0.4687,4.94,0.2004,,CSS,CC,NONE,BOROB,,,1,2.493,0.0,,0.46149999999999997,0.1768,2.687,,1.595,1.037,1.037,0.009056,0.7941,0.3381,10.9874327,,,0.41599141,3.007,0,8.789e19,2.713e19,3.915e19,3.704e19,0.0,,559400.0,81610.0,53000.0,2.748e6,404020,0.0,0,1.0,2.74e6,729700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,600000.0,461500.0,500000.0,1,1134.0,1968.0,2076.0,,,,133700.0,174600.0,42360.0,36470.0,,,,,51250.0,0.4807,0,0,0.0,0,0.0,0.06018,0.07521,0.02718,0.06207,148000.0,96750.0,2.288e6,1.559,0.06468,0.06207,0.7407,0.7407,1.374,1.11,0.6043,0.8407,0.9052,0.9285,0.9596,0.93,0.9589,0.8527,,,,,,,,,,,NONE,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,1.00531577,0.29911,,2.40389578,0.24881891,0.00510384,0.00263362,,1.8702139195,0.22796660703637445
baseline,1,1,1,2,1,1,6,3,1,3,2,2,2,1,1321,ASDEX,1,DV-II-C,19940125,19900605,32057,1.254,1254,1.252,1.256,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.235,5,BT4,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.677,1.728,0.3784,0.3783070099,1.032,1.03148956,1.031,0.0,0.0,0.0,0.0,0.464,4.888,0.205,,CSS,CC,NONE,BOROB,,,1,2.363,0.0,,0.46459999999999996,0.4186,2.458,,1.342,0.7966,0.7966,0.007846,0.5995,0.2835,4.67182714,,,0.44604757,2.87,0,7.507e19,2.585e19,3.693e19,,0.0,,431700.0,194500.0,53000.0,2.768e6,404020,0.0,0,1.0,2.759e6,727000.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,720000.0,643800.0,900000.0,1,,,,,,,102200.0,135900.0,,,,,,,48660.0,0.4774,0,0,0.0,0,0.0,0.04574,0.06615,,0.04858,116000.0,67350.0,2.114e6,1.387,0.05489,0.04858,0.7407,0.7407,1.129,0.8029,0.4416,0.6124,0.6661,0.6833,0.711,0.6844,0.703,0.6321,,,,,,,,,,,NONE,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,1.03333448,0.27774163,,2.24191334,,,0.00206068,,1.5100243399,0.22564102564102564
baseline,1,1,1,2,1,1,4,3,1,3,2,2,2,0,1322,ASDEX,1,DV-II-C,19940125,19900605,32057,1.333,1333,1.331,1.335,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.235,6,BT4,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.679,1.743,0.3838,0.3837618611,1.018,1.01779445,1.017,0.0,0.0,0.0,0.0,0.471,4.967,0.1977,,CSS,CC,NONE,BOROB,,,1,2.366,0.0,,0.4614,0.09108,2.574,,1.655,1.109,1.109,0.01074,0.8967,0.2982,21.3490712,,,0.43663316,3.238,0,9.009e19,2.983e19,4.037e19,,1.778,,514900.0,42030.0,53000.0,2.745e6,404020,0.0,0,1.0,2.739e6,712600.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,620000.0,638200.0,600000.0,1,,,,,,,151000.0,186700.0,,,,,,,49700.0,0.4886,0,0,0.0,0,0.0,0.06984,0.08556,,0.07838,164300.0,114600.0,2.174e6,1.462,0.07555,0.07838,0.7407,0.7407,1.568,1.301,0.7342,0.9979,1.075,1.096,1.132,1.097,1.127,1.014,,,,,,,,,,,NONE,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.99725096,0.32469259,,2.29025206,,,0.0034424,,2.1137148661,0.22858844550327573
baseline,1,1,1,2,1,1,4,3,1,3,2,2,2,1,1328,ASDEX,1,DV-II-C,19940125,19900605,32058,1.265,1265,1.263,1.267,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.198,1.247,5,BT5,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.684,1.752,0.3845,0.3844654884,1.016,1.01581439,1.016,0.0,0.0,0.0,0.0,0.4718,4.993,0.1912,,CSS,CC,NONE,BOROB,,,1,2.366,0.0,,0.38289999999999996,0.1986,3.107,,1.707,1.119,1.119,0.007503,0.8578,0.3612,8.14933049,,,0.36282867,2.8729999999999998,0,1.007e20,2.63e19,3.733e19,,0.0,,432300.0,76050.0,53000.0,2.786e6,404020,0.0,0,1.0,2.777e6,663900.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,800000.0,1.084e6,800000.0,1,,,,,,,99830.0,130300.0,,,,,,,46950.0,0.4776,0,0,0.0,0,0.0,0.04863,0.06347,,0.04765,113100.0,66200.0,2.053e6,1.389,0.05511,0.04765,0.7407,0.7407,1.314,0.9517,0.5341,0.7162,0.7806,0.8086,0.828,0.8012,0.8139,0.727,,,,,,,,,,,NONE,0,100,1111111111,1011011111,1,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.82455786,0.34842916,,2.75612175,,,0.00197931,,1.7826277569,0.22832541567695963
baseline,1,1,1,2,1,1,6,3,1,3,2,2,2,1,1335,ASDEX,1,DV-II-C,19940125,19900605,32060,1.341,1341,1.339,1.343,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.326,5,BT5,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.685,1.754,0.3852,0.38525209,1.014,1.01427103,1.014,0.0,0.0,0.0,0.0,0.4728,5.005,0.1896,,CSS,CC,NONE,BOROB,,,1,2.425,0.0,,0.3815,0.3249,3.213,,1.75,1.156,1.156,0.007323,0.8651,0.391,4.96613427,,,0.35233859,2.635,0,1.291e20,2.421e19,3.301e19,3.527e19,0.0,,449900.0,124000.0,53000.0,2.739e6,404020,0.0,0,1.0,2.728e6,728200.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,640000.0,877500.0,800000.0,1,939.9,1767.0,1724.0,,,,99990.0,133600.0,28090.0,31090.0,,,,,49840.0,0.4715,0,0,0.0,0,0.0,0.0452,0.06511,0.0204,0.04701,114600.0,64740.0,2.105e6,1.377,0.05442,0.04701,0.7407,0.7407,1.322,0.9688,0.5297,0.7226,0.7917,0.8233,0.843,0.8134,0.827,0.7338,,,,,,,,,,,NONE,0,0,1111111111,1011011111,1,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.81819162,0.3220517,,2.838179,0.37338339,0.00474089,0.00183846,,1.7930504666,0.22860534124629078
baseline,1,1,1,2,1,1,6,3,1,3,2,2,2,1,1342,ASDEX,1,DV-II-C,19940125,19900605,32061,1.3,1300,1.298,1.302,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.2,1.276,5,BT5,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.686,1.76,0.3872,0.3871436847,1.009,1.00870331,1.009,0.0,0.0,0.0,0.0,0.4751,5.032,0.1871,,CSS,CC,NONE,BOROB,,,1,2.396,0.0,,0.3812,0.219,3.229,,1.875,1.283,1.283,0.00831,0.9821,0.4021,7.3661417,,,0.35462908,3.048,0,1.046e20,2.711e19,4.17e19,3.76e19,0.0,,470800.0,83490.0,53000.0,2.755e6,404020,0.0,0,1.0,2.747e6,651200.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,780000.0,895700.0,800000.0,1,1182.0,2374.0,1913.0,,,,113300.0,148100.0,40330.0,33770.0,,,,,46380.0,0.4821,0,0,0.0,0,0.0,0.05526,0.07294,0.0291,0.05755,126100.0,79760.0,2.037e6,1.386,0.06192,0.05755,0.7407,0.7407,1.463,1.128,0.6401,0.8531,0.9234,0.9561,0.9747,0.9452,0.961,0.8561,,,,,,,,,,,NONE,0,0,1111111111,1011011111,1,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.80957862,0.37649216,,2.81984769,0.27107803,0.00535308,0.00230625,,2.0224150766,0.22965599051008304
baseline,1,1,1,2,1,1,6,3,1,3,2,2,2,1,1349,ASDEX,1,DV-II-C,19940125,19900605,32065,1.249,1249,1.247,1.251,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.233,5,BT5,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.683,1.746,0.3827,0.3825869695,1.021,1.02039374,1.021,0.0,0.0,0.0,0.0,0.4695,4.966,0.1939,,CSS,CC,NONE,BOROB,,,1,2.272,0.0,,0.38339999999999996,0.4219,2.94,,1.594,1.016,1.016,0.007396,0.7732,0.3398,3.83884362,,,0.37977069,2.893,0,5.879e19,2.524e19,3.894e19,,0.0,,400100.0,161800.0,53000.0,2.758e6,404020,0.0,0,1.0,2.749e6,667400.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,800000.0,1.079e6,1.0e6,1,,,,,,,90170.0,118400.0,,,,,,,44790.0,0.4784,0,0,0.0,0,0.0,0.04272,0.06196,,0.04429,102800.0,58030.0,1.977e6,1.3099999999999998,0.052,0.04429,0.7407,0.7407,1.224,0.8433,0.4811,0.6389,0.6992,0.7229,0.7425,0.7166,0.726,0.6541,,,,,,,,,,,NONE,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.8337623,0.34698139,,2.63316792,,,0.00189114,,1.6773032296,0.2273915626856803
baseline,1,1,1,2,1,1,6,3,1,3,2,2,2,1,1356,ASDEX,1,DV-II-C,19940125,19900605,32068,1.249,1249,1.247,1.251,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.236,5,BT5,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.684,1.748,0.3833,0.3832476208,1.019,1.01871828,1.018,0.0,0.0,0.0,0.0,0.4702,4.974,0.1931,,CSS,CC,NONE,BOROB,,,1,2.427,0.0,,0.3832,0.3724,3.155,,1.633,1.04,1.04,0.006638,0.7829,0.3591,4.3494229,,,0.35513957,2.8289999999999997,0,1.169e20,2.508e19,3.829e19,3.831e19,0.0,,384700.0,142700.0,53000.0,2.788e6,404020,0.0,0,1.0,2.779e6,682700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,800000.0,911000.0,920000.0,1,902.7,1892.0,1644.0,,,,91220.0,121200.0,61440.0,26560.0,,,,,45950.0,0.4769,0,0,0.0,0,0.0,0.04299,0.06055,0.04521,0.04294,104300.0,58350.0,2.042e6,1.359,0.05108,0.04294,0.7407,0.7407,1.209,0.8463,0.4703,0.6369,0.6922,0.7204,0.7373,0.7124,0.7252,0.6441,,,,,,,,,,,NONE,0,0,1111111111,1011011111,1,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,1,0.83045683,0.34065588,,2.81579438,0.4326044,0.00466531,0.0016635,,1.6114630182,0.2276128266033254
